Time,BOI_FLOW_1,BOI_FLOW_2,BOI_GAS_CSUM_1,BOI_GAS_CSUM_2,BOI_RW_TEMP_1,BOI_RW_TEMP_2,BOI_STA_1,BOI_STA_2,BOI_SW_TEMP_1,BOI_SW_TEMP_2,HWL_DP,HWL_DPSPT,HWL_RW_TEMP,HWL_SW_TEMP,OA_TEMP,PM_POW_1,PM_POW_2,PM_SPD_1,PM_SPD_2,PM_STA_1,PM_STA_2,SEC_POW
1256,60.22303391,0.0000186,396.764927,0,139.9660492,68.0118103,1,0,175.9271545,175.9563293,480.5136552,480.5220059,139.9248962,175.9276581,25.332891,0.984256268,-3.43E-14,0.422327787,0,1,0,273.0680255
1257,58.38866806,0.0000174,382.2373888,0,139.9671021,68.0118103,1,0,175.9422607,175.9563293,480.5132324,480.5220059,139.8198242,175.944458,25.306416,0.957141578,-3.39E-14,0.417633444,0,1,0,274.2334827
1258,53.66834259,0.0000147,349.8503151,0,139.9691772,68.0118103,1,0,175.9761505,175.9563293,480.516245,480.5220059,139.7655029,175.9795074,25.279993,0.890084803,-3.3E-14,0.40510571,0,1,0,272.9958314
1259,47.65207672,0.0000116,310.5500016,0,139.9714355,68.0118103,1,0,176.0170288,175.9563293,480.5210546,480.5220059,139.7954865,176.0201569,25.253515,0.809200644,-3.19E-14,0.390608221,0,1,0,289.7789205
1260,43.13864517,0.00000952,283.1277122,0,139.9726868,68.0118103,1,0,176.0447693,175.9563293,480.5263398,480.5220059,139.9232483,176.0463104,25.22704,0.750694394,-3.12E-14,0.378434062,0,1,0,264.6859701
1261,41.17373276,0.00000867,271.7627047,0,139.9728088,68.0118103,1,0,176.0564728,175.9563293,480.5302509,480.5220059,140.037735,176.0564728,25.200562,0.725469768,-3.09E-14,0.372689396,0,1,0,265.0420682
1262,41.42002106,0.00000878,275.2943765,0,139.971817,68.0118103,1,0,176.0523529,175.9563293,480.5329992,480.5220059,140.1603394,176.0505371,25.200562,0.728635728,-3.09E-14,0.371775627,0,1,0,265.2265197
1263,44.27425385,0.00001,296.208069,0,139.9697266,68.0118103,1,0,176.0299377,175.9563293,480.5334749,480.5220059,140.2579041,176.0263672,25.147608,0.765327632,-3.14E-14,0.377346694,0,1,0,265.2265197
1264,49.93349838,0.0000128,335.4126854,0,139.9666443,68.0118103,1,0,175.9882355,175.9563293,480.5297224,480.5220059,140.2954712,175.9836884,25.121075,0.839396596,-3.23E-14,0.392715186,0,1,0,265.1739632
1265,57.86148071,0.0000171,388.2509948,0,139.963028,68.0118103,1,0,175.932373,175.9563293,480.5215831,480.5220059,140.2411499,175.9280853,25.094599,0.949481666,-3.38E-14,0.416046858,0,1,0,267.0924676
1266,65.89347839,0.0000222,438.8346324,0,139.9600525,68.0118103,1,0,175.8790894,175.9563293,480.5127038,480.5220059,140.0828247,175.8767853,25.068066,1.072365403,-3.57E-14,0.435725302,0,1,0,265.2659783
1267,69.52272797,0.0000247,456.6323239,0,139.9596863,68.0118103,1,0,175.8606873,175.9563293,480.5043003,480.5220059,139.8375092,175.8619537,25.041534,1.132512212,-3.66E-14,0.44831863,0,1,0,266.764562
1268,64.63562012,0.0000214,418.5306062,0,139.9628601,68.0118103,1,0,175.9010162,175.9563293,480.5073129,480.5220059,139.6064758,175.905899,25.015003,1.052213073,-3.54E-14,0.429088235,0,1,0,276.4574156
1269,53.62570953,0.0000147,345.0057385,0,139.9680176,68.0118103,1,0,175.9779205,175.9563293,480.5117525,480.5220059,139.5191345,175.9845581,24.98847,0.889486194,-3.3E-14,0.408725083,0,1,0,275.9707414
1270,42.39957428,0.0000092,273.0753347,0,139.9725342,68.0118103,1,0,176.0530548,175.9563293,480.5230101,480.5220059,139.5978394,176.0592651,24.98847,0.741192758,-3.11E-14,0.377374887,0,1,0,277.3237643
1271,34.44919205,0.00000607,223.8021655,0,139.9751129,68.0118103,1,0,176.1042023,175.9563293,480.531995,480.5220059,139.8194885,176.1078796,24.935352,0.638611376,-3E-14,0.358106047,0,1,0,277.3237643
1272,30.57987595,0.00000478,201.3317456,0,139.9755554,68.0118103,1,0,176.1271057,175.9563293,480.5394473,480.5220059,140.1141357,176.1269989,24.908764,0.588093042,-2.96E-14,0.348070294,0,1,0,277.7752665
1273,30.65484047,0.00000481,205.3253064,0,139.9740143,68.0118103,1,0,176.12117,175.9563293,480.5463181,480.5220059,140.4378662,176.1154022,24.882177,0.58908999,-2.96E-14,0.343521684,0,1,0,312.9976431
1274,37.26085281,0.0000071,256.0187466,0,139.9698486,68.0118103,1,0,176.0647125,175.9563293,480.5458953,480.5220059,140.7110901,176.0541534,24.85559,0.675057113,-3.04E-14,0.359482795,0,1,0,230.0624151
1275,52.48497391,0.0000141,361.7085549,0,139.9627991,68.0118103,1,0,175.954071,175.9563293,480.5353776,480.5220059,140.6826324,175.9430389,24.829004,0.873854578,-3.28E-14,0.398433536,0,1,0,229.8436343
1276,73.72757721,0.0000278,501.7840858,0,139.9544678,68.0118103,1,0,175.8078461,175.9563293,480.5150294,480.5220059,140.4253845,175.7993927,24.802418,1.205917716,-3.77E-14,0.452086121,0,1,0,275.4974215
1277,93.27154541,0.0000445,619.9280429,0,139.9491882,68.0118103,1,0,175.6838684,175.9563293,480.4855904,480.5220059,139.9900513,175.6812897,24.775776,1.598357558,-4.42E-14,0.512143254,0,1,0,274.9686508
1278,93.37135315,0.0000446,599.3907457,0,139.9537354,68.0118103,1,0,175.7061615,175.9563293,480.4695761,480.5220059,139.3979492,175.7125397,24.775776,1.600571871,-4.43E-14,0.52311027,0,1,0,275.3236132
1279,69.19456482,0.0000245,433.777485,0,139.9671478,68.0118103,1,0,175.8799744,175.9563293,480.4838992,480.5220059,138.9872131,175.8928223,24.719524,1.12689507,-3.65E-14,0.457959086,0,1,0,275.3236132
1280,42.57128906,0.00000927,265.4955855,0,139.9793396,68.0118103,1,0,176.0563507,175.9563293,480.5047759,480.5220059,138.9860687,176.0704193,24.689917,0.743366182,-3.11E-14,0.389467865,0,1,0,275.6521783
1281,26.07550621,0.00000348,164.3989107,0,139.9858704,68.0118103,1,0,176.1616058,175.9563293,480.5217416,480.5220059,139.3326874,176.1716003,24.660254,0.52772516,-2.92E-14,0.343363374,0,1,0,274.8707921
1282,18.37345886,0.00000173,118.1798709,0,139.9883423,68.0118103,1,0,176.20961,175.9563293,480.5292996,480.5220059,139.773468,176.2146759,24.630646,0.416089416,-2.86E-14,0.327810347,0,1,0,219.8194128
1283,15.21365929,0.00000118,99.149868,0,139.9888916,68.0118103,1,0,176.2315826,175.9563293,480.5370689,480.5220059,140.1746826,176.2310333,24.600983,0.364829093,-2.84E-14,0.31597659,0,1,0,211.3266754
1284,13.95854568,0.000000997,92.48387638,0,139.9881287,68.0118103,1,0,176.2359772,175.9563293,480.542777,480.5220059,140.6743469,176.2249451,24.57132,0.34315756,-2.84E-14,0.312688977,0,1,0,397.3283384
1285,17.95013428,0.00000165,126.4575004,0,139.985321,68.0118103,1,0,176.1951141,175.9563293,480.5452611,480.5220059,141.0465088,176.1797943,24.541712,0.409475803,-2.86E-14,0.320709586,0,1,0,54.84859071
1286,29.97817421,0.0000046,210.1237014,0,139.9802856,68.0118103,1,0,176.1134796,175.9563293,480.542407,480.5220059,140.8583679,176.0999146,24.541712,0.580156863,-2.95E-14,0.342035949,0,1,0,55.06359788
1287,46.46905518,0.000011,319.056936,0,139.9742889,68.0118103,1,0,176.0070801,175.9563293,480.5175663,480.5220059,140.4808655,175.9998932,24.482386,0.793731928,-3.17E-14,0.413399071,0,1,0,55.06359788
1288,55.93840027,0.000016,369.5554281,0,139.9712219,68.0118103,1,0,175.9628601,175.9563293,480.5191519,480.5220059,139.993515,175.9626923,24.452778,0.921883702,-3.34E-14,0.410627872,0,1,0,277.3110694
1289,56.04299164,0.0000161,369.2512269,0,139.9711609,68.0118103,1,0,175.9629211,175.9563293,480.518042,480.5220059,139.9450684,175.9634705,24.423115,0.92336601,-3.35E-14,0.411292583,0,1,0,276.7445071
1290,54.79919815,0.0000154,360.0933174,0,139.9716492,68.0118103,1,0,175.9723053,175.9563293,480.5181477,480.5220059,139.9026489,175.9735718,24.393452,0.90582633,-3.32E-14,0.408613831,0,1,0,276.4435483
1291,52.3488121,0.000014,343.4549097,0,139.9725342,68.0118103,1,0,175.989563,175.9563293,480.5195218,480.5220059,139.8860168,175.9912109,24.363789,0.871964037,-3.27E-14,0.403054595,0,1,0,277.7454802
1292,49.43386459,0.0000125,324.5267682,0,139.9734192,68.0118103,1,0,176.0091095,175.9563293,480.5227987,480.5220059,139.9104004,176.0106049,24.334126,0.832728207,-3.22E-14,0.394393802,0,1,0,277.7230397
1293,47.0733757,0.0000113,309.8945201,0,139.9739075,68.0118103,1,0,176.0241089,175.9563293,480.5258641,480.5220059,139.9720917,176.0248261,24.304462,0.801631868,-3.18E-14,0.387910664,0,1,0,276.8942812
1294,46.13374329,0.0000109,305.0207434,0,139.9736328,68.0118103,1,0,176.0287781,175.9563293,480.5284011,480.5220059,140.0548096,176.0283356,24.304462,0.789388776,-3.17E-14,0.384810984,0,1,0,276.9983866
1295,47.00616074,0.0000113,312.2869855,0,139.9725342,68.0118103,1,0,176.0205383,175.9563293,480.529511,480.5220059,140.1364441,176.0188446,24.245136,0.800760269,-3.18E-14,0.386505097,0,1,0,276.9983866
1296,49.83880615,0.0000127,332.4620111,0,139.9706116,68.0118103,1,0,175.9987946,175.9563293,480.5286653,480.5220059,140.1962585,175.9959869,24.215473,0.83813113,-3.23E-14,0.393179446,0,1,0,278.6703573
1297,54.54000854,0.0000152,364.4767379,0,139.9680176,68.0118103,1,0,175.9644012,175.9563293,480.5253356,480.5220059,140.2101746,175.9608917,24.18581,0.902216733,-3.32E-14,0.404775083,0,1,0,293.4552555
1298,61.17054367,0.0000191,408.9741906,0,139.9651184,68.0118103,1,0,175.9164429,175.9563293,480.5173549,480.5220059,140.1683044,175.9131012,24.156147,0.998522878,-3.46E-14,0.424797773,0,1,0,268.4686637
1299,67.22453308,0.0000231,445.0914381,0,139.9632568,68.0118103,1,0,175.8786011,175.9563293,480.5090042,480.5220059,139.9814758,175.8777771,24.126484,1.094061852,-3.6E-14,0.440477431,0,1,0,269.0110269
1300,67.40990448,0.0000232,440.4394282,0,139.9643555,68.0118103,1,0,175.8837585,175.9563293,480.5045645,480.5220059,139.7501678,175.8863983,24.09682,1.097107053,-3.6E-14,0.441628337,0,1,0,268.8822278
1301,60.12982941,0.0000185,388.5201339,0,139.9683533,68.0118103,1,0,175.9385223,175.9563293,480.5101141,480.5220059,139.5710907,175.9440765,24.067158,0.982855678,-3.43E-14,0.416935325,0,1,0,269.4177581
1302,49.02976227,0.0000123,315.4453578,0,139.9734192,68.0118103,1,0,176.0153198,175.9563293,480.5183062,480.5220059,139.5322571,176.0220184,24.067158,0.827356935,-3.21E-14,0.389285594,0,1,0,268.6201781
1303,38.95949173,0.00000776,251.4728938,0,139.9773102,68.0118103,1,0,176.0825043,175.9563293,480.5257056,480.5220059,139.6517944,176.0881653,24.007776,0.696992099,-3.06E-14,0.369872183,0,1,0,268.6201781
1304,32.30580139,0.00000534,210.4490058,0,139.9792328,68.0118103,1,0,176.1255646,175.9563293,480.5345848,480.5220059,139.8941345,176.12854,23.978113,0.610719264,-2.98E-14,0.352828264,0,1,0,270.4022261
1305,29.25193405,0.00000438,193.3297126,0,139.979187,68.0118103,1,0,176.1424866,175.9563293,480.5417199,480.5220059,140.2215881,176.1400757,23.94845,0.570530832,-2.95E-14,0.344927877,0,1,0,315.9816942
1306,31.77345657,0.00000516,215.5678507,0,139.9767609,68.0118103,1,0,176.1164551,175.9563293,480.5458953,480.5220059,140.550293,176.1090851,23.918732,0.603774607,-2.97E-14,0.348404199,0,1,0,232.0993685
1307,40.57011414,0.00000842,277.644031,0,139.9720917,68.0118103,1,0,176.0517426,175.9563293,480.544204,480.5220059,140.6401062,176.042572,23.889069,0.717743635,-3.08E-14,0.367265999,0,1,0,232.0736673
1308,54.6549263,0.0000153,374.0261557,0,139.9654541,68.0118103,1,0,175.9510498,175.9563293,480.5344263,480.5220059,140.5983124,175.94133,23.859406,0.90384078,-3.32E-14,0.403065503,0,1,0,277.5731557
1309,74.53639221,0.0000284,507.5036759,0,139.957489,68.0118103,1,0,175.8099365,175.9563293,480.5149236,480.5220059,140.4308777,175.8013611,23.829689,1.2204175,-3.8E-14,0.454172939,0,1,0,277.4379817
1310,94.56097412,0.0000457,628.3919648,0,139.9521484,68.0118103,1,0,175.6833191,175.9563293,480.4846919,480.5220059,139.986145,175.6807404,23.829689,1.627761602,-4.47E-14,0.515942574,0,1,0,278.1806238
1311,94.43127441,0.0000456,605.7527743,0,139.9570313,68.0118103,1,0,175.7079315,175.9563293,480.4696289,480.5220059,139.3850403,175.7144623,23.800026,1.624739528,-4.47E-14,0.523773849,0,1,0,278.1806238
1312,69.48404694,0.0000247,435.2062743,0,139.9708862,68.0118103,1,0,175.8870544,175.9563293,480.4834763,480.5220059,138.9716797,175.9001923,23.740643,1.131806374,-3.66E-14,0.459302634,0,1,0,278.311383
1313,42.41352081,0.0000092,264.3622778,0,139.9832459,68.0118103,1,0,176.0662384,175.9563293,480.5076828,480.5220059,138.9795837,176.0804138,23.710926,0.741345048,-3.11E-14,0.382735252,0,1,0,278.3796387
1314,25.88883972,0.00000343,163.2246605,0,139.9897766,68.0118103,1,0,176.1716003,175.9563293,480.5213717,480.5220059,139.3365784,176.1815948,23.681263,0.525168836,-2.92E-14,0.3448717,0,1,0,276.9385576
1315,18.29870415,0.00000171,117.7548851,0,139.9922485,68.0118103,1,0,176.2190704,175.9563293,480.5317308,480.5220059,139.7764282,176.2242889,23.651545,0.414926022,-2.86E-14,0.322719514,0,1,0,213.5788558
1316,15.17173386,0.00000118,98.80931328,0,139.9928589,68.0118103,1,0,176.2416382,175.9563293,480.5375446,480.5220059,140.174408,176.2413177,23.621881,0.364118814,-2.84E-14,0.31610468,0,1,0,216.1599494
1317,13.87764835,0.000000985,91.91919175,0,139.9920349,68.0118103,1,0,176.2459869,175.9563293,480.5437283,480.5220059,140.6972351,176.2345581,23.592163,0.341731578,-2.84E-14,0.312039137,0,1,0,409.2505107
1318,17.96938705,0.00000165,126.9005119,0,139.9891205,68.0118103,1,0,176.2038422,175.9563293,480.5491722,480.5220059,141.0848389,176.187912,23.592163,0.409782648,-2.86E-14,0.313341379,0,1,0,55.65109393
1319,30.55776405,0.00000478,214.7642072,0,139.983902,68.0118103,1,0,176.1178741,175.9563293,480.5431998,480.5220059,140.894989,176.103653,23.532784,0.587807059,-2.96E-14,0.34298718,0,1,0,55.65109393
1320,48.36369705,0.000012,332.6774396,0,139.977478,68.0118103,1,0,176.0023651,175.9563293,480.5158221,480.5220059,140.5051575,175.9946136,23.503063,0.818549275,-3.2E-14,0.420848757,0,1,0,55.98927637
1321,58.91662598,0.0000178,389.2145977,0,139.9741821,68.0118103,1,0,175.9521484,175.9563293,480.5168792,480.5220059,139.9815369,175.9519348,23.473347,0.964888334,-3.41E-14,0.418612689,0,1,0,279.3689611
1322,58.71356964,0.0000176,386.0394454,0,139.9745178,68.0118103,1,0,175.9555054,175.9563293,480.5153993,480.5220059,139.8983154,175.956604,23.443628,0.961902678,-3.4E-14,0.418525219,0,1,0,277.6650792
1323,56.05958176,0.0000161,367.0342918,0,139.9758301,68.0118103,1,0,175.9754944,175.9563293,480.515875,480.5220059,139.8333435,175.9776917,23.41391,0.923597336,-3.35E-14,0.413179845,0,1,0,279.7754725
1324,51.8033371,0.0000137,338.5778723,0,139.9775848,68.0118103,1,0,176.0053864,175.9563293,480.5195218,480.5220059,139.8193817,176.0080109,23.384193,0.86454016,-3.26E-14,0.401324749,0,1,0,279.0002047
1325,47.27779007,0.0000114,309.4305062,0,139.979187,68.0118103,1,0,176.0359192,175.9563293,480.5241729,480.5220059,139.868103,176.0381775,23.35453,0.804302275,-3.18E-14,0.389268249,0,1,0,279.5039337
1326,44.01905441,0.00000991,289.5103677,0,139.9798889,68.0118103,1,0,176.0566254,175.9563293,480.5289296,480.5220059,139.9750061,176.0575714,23.35453,0.762029767,-3.13E-14,0.380313367,0,1,0,279.6868647
1327,42.9703598,0.00000945,284.6187851,0,139.9795074,68.0118103,1,0,176.0614166,175.9563293,480.5326821,480.5220059,140.1090393,176.0604248,23.32481,0.748542249,-3.12E-14,0.37635982,0,1,0,279.6868647
1328,44.76068878,0.0000102,298.8232904,0,139.9778595,68.0118103,1,0,176.0459137,175.9563293,480.534532,480.5220059,140.2352142,176.0428925,23.265375,0.771608174,-3.14E-14,0.378827691,0,1,0,281.2740928
1329,49.7609024,0.0000127,334.1363082,0,139.9749451,68.0118103,1,0,176.0082855,175.9563293,480.532365,480.5220059,140.3082733,176.0037384,23.235657,0.837099552,-3.23E-14,0.391305,0,1,0,280.7755297
1330,57.87718582,0.0000171,389.2675755,0,139.9710388,68.0118103,1,0,175.9498444,175.9563293,480.5243843,480.5220059,140.2960815,175.9448395,23.20594,0.949715555,-3.38E-14,0.41582495,0,1,0,281.5295844
1331,67.62663269,0.0000234,452.3215557,0,139.9673157,68.0118103,1,0,175.883316,175.9563293,480.5145008,480.5220059,140.1647339,175.8797455,23.17622,1.10071218,-3.61E-14,0.439614326,0,1,0,281.440885
1332,74.41895294,0.0000283,491.0835544,0,139.9657288,68.0118103,1,0,175.8427887,175.9563293,480.5026618,480.5220059,139.9169312,175.8426209,23.146448,1.218274474,-3.79E-14,0.460822374,0,1,0,282.0046812
1333,71.87422943,0.0000264,466.430547,0,139.9684753,68.0118103,1,0,175.8690338,175.9563293,480.5020276,480.5220059,139.6377258,175.8733215,23.11673,1.173133969,-3.72E-14,0.448374271,0,1,0,282.6658232
1334,60.26270294,0.0000186,386.7949839,0,139.9743347,68.0118103,1,0,175.9526978,175.9563293,480.5050402,480.5220059,139.4706116,175.959671,23.11673,0.984831452,-3.44E-14,0.427683353,0,1,0,299.2028366
1335,46.94996643,0.0000113,301.6626417,0,139.9801025,68.0118103,1,0,176.0413666,175.9563293,480.5167206,480.5220059,139.5202332,176.0483856,23.087013,0.800002456,-3.18E-14,0.391478956,0,1,0,299.2028366
1336,36.89316177,0.00000696,238.1257976,0,139.983902,68.0118103,1,0,176.1083221,175.9563293,480.5275554,480.5220059,139.6844788,176.1139221,23.027576,0.67026794,-3.03E-14,0.364561796,0,1,0,276.0471855
1337,30.64016342,0.0000048,200.2184785,0,139.9854431,68.0118103,1,0,176.1474304,175.9563293,480.5362761,480.5220059,139.9881897,176.1483612,22.997803,0.588882506,-2.96E-14,0.348885834,0,1,0,310.2479621
1338,29.95484543,0.00000459,200.4799054,0,139.9846191,68.0118103,1,0,176.14534,175.9563293,480.542407,480.5220059,140.3180542,176.1417694,22.968086,0.579848409,-2.95E-14,0.344549984,0,1,0,225.1390679
1339,34.01787567,0.00000592,229.6891156,0,139.9819794,68.0118103,1,0,176.1160736,175.9563293,480.5448911,480.5220059,140.4507751,176.1105194,22.922108,0.633030951,-3E-14,0.351435244,0,1,0,224.5777081
1340,41.03256607,0.00000861,278.4583361,0,139.9780273,68.0118103,1,0,176.0659637,175.9563293,480.543147,480.5220059,140.53125,176.0585022,22.87613,0.723679781,-3.09E-14,0.369422555,0,1,0,271.7283204
1341,52.51420212,0.0000141,358.9046504,0,139.9722595,68.0118103,1,0,175.9808197,175.9563293,480.5369632,480.5220059,140.5914459,175.9714813,22.83015,0.874257267,-3.28E-14,0.396578878,0,1,0,282.4161936
1342,71.11328888,0.0000259,485.0445586,0,139.9645691,68.0118103,1,0,175.8474579,175.9563293,480.5193633,480.5220059,140.473114,175.838501,22.83015,1.159910202,-3.7E-14,0.444921136,0,1,0,282.2960592
1343,92.16918182,0.0000435,615.9278141,0,139.9583588,68.0118103,1,0,175.7102356,175.9563293,480.4901358,480.5220059,140.083374,175.7062836,22.73814,1.573608994,-4.38E-14,0.507549107,0,1,0,282.2960592
1344,96.97597504,0.0000481,626.0249625,0,139.9611511,68.0118103,1,0,175.7007294,175.9563293,480.4691533,480.5220059,139.4939117,175.7056122,22.692163,1.684108496,-4.57E-14,0.532202959,0,1,0,282.2135882
1345,75.10520935,0.0000289,471.9574238,0,139.9741821,68.0118103,1,0,175.8629456,175.9563293,480.4786139,480.5220059,139.0288696,175.8751984,22.646187,1.230604649,-3.81E-14,0.477518886,0,1,0,282.3239404
1346,46.9783783,0.0000113,292.8842967,0,139.9873657,68.0118103,1,0,176.0510254,175.9563293,480.504036,480.5220059,138.9636536,176.0653076,22.600153,0.800349951,-3.18E-14,0.395297199,0,1,0,283.1110421
1347,28.57589149,0.00000418,179.8936422,0,139.9948883,68.0118103,1,0,176.1691284,175.9563293,480.5195747,480.5220059,139.2746277,176.1798401,22.554176,0.561495423,-2.94E-14,0.351337105,0,1,0,279.8482895
1348,19.80953026,0.00000201,127.1307511,0,139.9979553,68.0118103,1,0,176.2245636,175.9563293,480.5308851,480.5220059,139.7001343,176.2308197,22.508142,0.438110232,-2.87E-14,0.325997233,0,1,0,216.2165177
1349,15.9429493,0.0000013,103.4529057,0,139.9988403,68.0118103,1,0,176.2524109,175.9563293,480.5372275,480.5220059,140.1045837,176.2532806,22.462109,0.377053589,-2.85E-14,0.317564279,0,1,0,223.5359208
1350,14.09726238,0.00000102,93.03235808,0,139.99823,68.0118103,1,0,176.2606506,175.9563293,480.5435169,480.5220059,140.6576843,176.2498322,22.462109,0.345596105,-2.84E-14,0.313292027,0,1,0,425.6361563
1351,17.87109184,0.00000163,126.0120525,0,139.9954834,68.0118103,1,0,176.2204895,175.9563293,480.5465295,480.5220059,141.0709991,176.204895,22.370045,0.408231765,-2.86E-14,0.320601106,0,1,0,425.6361563
1352,30.14690018,0.00000465,211.6412267,0,139.9903259,68.0118103,1,0,176.1372681,175.9563293,480.5439397,480.5220059,140.8889008,176.1233215,22.324066,0.58238858,-2.96E-14,0.342190623,0,1,0,57.92430425
1353,47.39060211,0.0000115,325.8581383,0,139.9841309,68.0118103,1,0,176.0259247,175.9563293,480.5313608,480.5220059,140.5108643,176.0182953,22.278034,0.80579257,-3.19E-14,0.383921832,0,1,0,58.10515611
1354,58.00086594,0.0000172,383.631519,0,139.9807129,68.0118103,1,0,175.9745636,175.9563293,480.5191519,480.5220059,140.0108185,175.9741211,22.231945,0.951501548,-3.39E-14,0.415984541,0,1,0,285.1960273
1355,58.6364975,0.0000176,386.5650836,0,139.9806061,68.0118103,1,0,175.9716492,175.9563293,480.517302,480.5220059,139.9503479,175.9720917,22.185913,0.960776567,-3.4E-14,0.418251336,0,1,0,284.4269329
